user_id,datetime,season,year,month,holiday,weekday,workingday,weather_condition,casual,registered,total_count
654,2012-10-15,Fall,2012,Oct,No,Monday,Yes,Misty,760,5115,5875
655,2012-10-16,Fall,2012,Oct,No,Tuesday,Yes,Clear,922,6612,7534
656,2012-10-17,Fall,2012,Oct,No,Wednesday,Yes,Clear,979,6482,7461
657,2012-10-18,Fall,2012,Oct,No,Thursday,Yes,Misty,1008,6501,7509
658,2012-10-19,Fall,2012,Oct,No,Friday,Yes,Misty,753,4671,5424
659,2012-10-20,Fall,2012,Oct,No,Saturday,No,Clear,2806,5284,8090
660,2012-10-21,Fall,2012,Oct,No,Sunday,No,Clear,2132,4692,6824
661,2012-10-22,Fall,2012,Oct,No,Monday,Yes,Clear,830,6228,7058
662,2012-10-23,Fall,2012,Oct,No,Tuesday,Yes,Clear,841,6625,7466
663,2012-10-24,Fall,2012,Oct,No,Wednesday,Yes,Clear,795,6898,7693
664,2012-10-25,Fall,2012,Oct,No,Thursday,Yes,Misty,875,6484,7359
665,2012-10-26,Fall,2012,Oct,No,Friday,Yes,Misty,1182,6262,7444
666,2012-10-27,Fall,2012,Oct,No,Saturday,No,Misty,2643,5209,7852
667,2012-10-28,Fall,2012,Oct,No,Sunday,No,Misty,998,3461,4459
668,2012-10-29,Fall,2012,Oct,No,Monday,Yes,Light_RainSnow,2,20,22
669,2012-10-30,Fall,2012,Oct,No,Tuesday,Yes,Misty,87,1009,1096
670,2012-10-31,Fall,2012,Oct,No,Wednesday,Yes,Misty,419,5147,5566
671,2012-11-01,Fall,2012,Nov,No,Thursday,Yes,Misty,466,5520,5986
672,2012-11-02,Fall,2012,Nov,No,Friday,Yes,Clear,618,5229,5847
673,2012-11-03,Fall,2012,Nov,No,Saturday,No,Misty,1029,4109,5138
674,2012-11-04,Fall,2012,Nov,No,Sunday,No,Clear,1201,3906,5107
675,2012-11-05,Fall,2012,Nov,No,Monday,Yes,Clear,378,4881,5259
676,2012-11-06,Fall,2012,Nov,No,Tuesday,Yes,Clear,466,5220,5686
677,2012-11-07,Fall,2012,Nov,No,Wednesday,Yes,Misty,326,4709,5035
678,2012-11-08,Fall,2012,Nov,No,Thursday,Yes,Clear,340,4975,5315
679,2012-11-09,Fall,2012,Nov,No,Friday,Yes,Clear,709,5283,5992
680,2012-11-10,Fall,2012,Nov,No,Saturday,No,Clear,2090,4446,6536
681,2012-11-11,Fall,2012,Nov,No,Sunday,No,Clear,2290,4562,6852
682,2012-11-12,Fall,2012,Nov,Yes,Monday,No,Clear,1097,5172,6269
683,2012-11-13,Fall,2012,Nov,No,Tuesday,Yes,Misty,327,3767,4094
684,2012-11-14,Fall,2012,Nov,No,Wednesday,Yes,Clear,373,5122,5495
685,2012-11-15,Fall,2012,Nov,No,Thursday,Yes,Misty,320,5125,5445
686,2012-11-16,Fall,2012,Nov,No,Friday,Yes,Clear,484,5214,5698
687,2012-11-17,Fall,2012,Nov,No,Saturday,No,Clear,1313,4316,5629
688,2012-11-18,Fall,2012,Nov,No,Sunday,No,Clear,922,3747,4669
689,2012-11-19,Fall,2012,Nov,No,Monday,Yes,Misty,449,5050,5499
690,2012-11-20,Fall,2012,Nov,No,Tuesday,Yes,Misty,534,5100,5634
691,2012-11-21,Fall,2012,Nov,No,Wednesday,Yes,Clear,615,4531,5146
692,2012-11-22,Fall,2012,Nov,Yes,Thursday,No,Clear,955,1470,2425
693,2012-11-23,Fall,2012,Nov,No,Friday,Yes,Clear,1603,2307,3910
694,2012-11-24,Fall,2012,Nov,No,Saturday,No,Clear,532,1745,2277
695,2012-11-25,Fall,2012,Nov,No,Sunday,No,Clear,309,2115,2424
696,2012-11-26,Fall,2012,Nov,No,Monday,Yes,Clear,337,4750,5087
697,2012-11-27,Fall,2012,Nov,No,Tuesday,Yes,Misty,123,3836,3959
698,2012-11-28,Fall,2012,Nov,No,Wednesday,Yes,Clear,198,5062,5260
699,2012-11-29,Fall,2012,Nov,No,Thursday,Yes,Clear,243,5080,5323
700,2012-11-30,Fall,2012,Nov,No,Friday,Yes,Clear,362,5306,5668
701,2012-12-01,Fall,2012,Dec,No,Saturday,No,Misty,951,4240,5191
702,2012-12-02,Fall,2012,Dec,No,Sunday,No,Misty,892,3757,4649
703,2012-12-03,Fall,2012,Dec,No,Monday,Yes,Clear,555,5679,6234
704,2012-12-04,Fall,2012,Dec,No,Tuesday,Yes,Clear,551,6055,6606
705,2012-12-05,Fall,2012,Dec,No,Wednesday,Yes,Clear,331,5398,5729
706,2012-12-06,Fall,2012,Dec,No,Thursday,Yes,Clear,340,5035,5375
707,2012-12-07,Fall,2012,Dec,No,Friday,Yes,Misty,349,4659,5008
708,2012-12-08,Fall,2012,Dec,No,Saturday,No,Misty,1153,4429,5582
709,2012-12-09,Fall,2012,Dec,No,Sunday,No,Misty,441,2787,3228
710,2012-12-10,Fall,2012,Dec,No,Monday,Yes,Misty,329,4841,5170
711,2012-12-11,Fall,2012,Dec,No,Tuesday,Yes,Misty,282,5219,5501
712,2012-12-12,Fall,2012,Dec,No,Wednesday,Yes,Misty,310,5009,5319
713,2012-12-13,Fall,2012,Dec,No,Thursday,Yes,Clear,425,5107,5532
714,2012-12-14,Fall,2012,Dec,No,Friday,Yes,Clear,429,5182,5611
715,2012-12-15,Fall,2012,Dec,No,Saturday,No,Clear,767,4280,5047
716,2012-12-16,Fall,2012,Dec,No,Sunday,No,Misty,538,3248,3786
717,2012-12-17,Fall,2012,Dec,No,Monday,Yes,Misty,212,4373,4585
718,2012-12-18,Fall,2012,Dec,No,Tuesday,Yes,Clear,433,5124,5557
719,2012-12-19,Fall,2012,Dec,No,Wednesday,Yes,Clear,333,4934,5267
720,2012-12-20,Fall,2012,Dec,No,Thursday,Yes,Misty,314,3814,4128
721,2012-12-21,Winter,2012,Dec,No,Friday,Yes,Misty,221,3402,3623
722,2012-12-22,Winter,2012,Dec,No,Saturday,No,Clear,205,1544,1749
723,2012-12-23,Winter,2012,Dec,No,Sunday,No,Clear,408,1379,1787
724,2012-12-24,Winter,2012,Dec,No,Monday,Yes,Misty,174,746,920
725,2012-12-25,Winter,2012,Dec,Yes,Tuesday,No,Misty,440,573,1013
726,2012-12-26,Winter,2012,Dec,No,Wednesday,Yes,Light_RainSnow,9,432,441
727,2012-12-27,Winter,2012,Dec,No,Thursday,Yes,Misty,247,1867,2114
728,2012-12-28,Winter,2012,Dec,No,Friday,Yes,Misty,644,2451,3095
729,2012-12-29,Winter,2012,Dec,No,Saturday,No,Misty,159,1182,1341
730,2012-12-30,Winter,2012,Dec,No,Sunday,No,Clear,364,1432,1796
731,2012-12-31,Winter,2012,Dec,No,Monday,Yes,Misty,439,2290,2729
